	_id	articles	bij_link	bij_summary_short	bureau_id	children	civilians	country	date	deaths	deaths_max	deaths_min	injuries	lat	location	lon	names	narrative	number	target	town	tweet_id	bins
63	55c79e721cbee48856a308c5	[]	http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/	At least 7 civilians, and possibly all, of 13 killed in strike on house. Datta Khel, Miramshah, North Waziristan.	Ob11	4	7-13	Pakistan	2009-04-04	13	13	13	1	33.151242	North Waziristan	70.434707	[]	A suspected US drone killed 13 people in Datta Khel, including up to 4 children and 3 women.	64	Tariq Khan	Datta Khel	278547575194386432	1
64	55c79e721cbee48856a308c6	[]	http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/	Four alleged militants killed and up to five civilians injured in strike on car and shops, Gangi Khel, Wana, South Waziristan.	Ob12	0	0	Pakistan	2009-04-08	4	4	4	5	32.1723754	South Waziristan	69.33147601	[]	A suspected US pilotless plane killed 4 people in an attack on a vehicle in South Waziristan.	65	Maulvi Nazir	Ganki Khel	278547608111312896	1
65	55c79e721cbee48856a308c7	[]	http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/	Up to eight civilians including as many as two children killed in Gangi Khel, Wana, South Waziristan.	Ob13	2	8	Pakistan	2009-04-19	0-8	8	0	5	32.1723754	South Waziristan	69.33147601	[]	2 missiles hit a house in Gangi Khel, killing at least 3 people.	66		Ganki Khel	278547641837703168	1
66	55c79e721cbee48856a308c8	[]	http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/	Named al Qaeda leader and 5-9 others, possibly including civilians, killed in Kaniguram, Wana, South Waziristan.	Ob14	0	0-4	Pakistan	2009-04-29	6-10	10	6	4	32.51699955	South Waziristan	69.78326797	[]	A missile strike by a suspected US drone on Wednesday killed at least 6 people.	67	Abu Sulayman al-Jazairi	Kaniguram	278547679640965121	1
67	55c79e721cbee48856a308c9	[]	http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/	9-25 killed, possibly four civilians, in strike in Tabbi Langhar Khel, South Waziristan.	Ob15	0	Unknown	Pakistan	2009-05-09	9-25	25	9	7	32.47776364	South Waziristan	70.01981735	[]	Multiple missile strikes, including an attack on an ex-school and a car, killed up to 25 people.	68	Baitullah Mehsud	Tabbi Langhar Khel	278547712885018624	2
68	55c79e721cbee48856a308ca	[]	http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/	At least eight alleged militants killed in attack on compound in Sara Khwara, South Waziristan.	Ob16	0	0	Pakistan	2009-05-12	8-9	9	8	4	32.29787083	South Waziristan	69.34604645	[]	A suspected US drone attack on a village killed 9 people and wounded 4 others Tuesday morning.	69	Baitullah Mehsud	Sara Khwara	278547742568087552	1
69	55c79e721cbee48856a308cb	[]	http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/	At least 25 people, including nine civilians, killed in a strike on house and rescuers in Kaisore, Miranshah, North Waziristan.	Ob17	0	9	Pakistan	2009-05-16	25-40	40	25	0	33.00348103	North Waziristan	70.2725029	[]	In the first confirmed deliberate CIA attack on rescuers, up to 40 people were killed.	70		Khesoor	278547777770881024	0
70	55c79e721cbee48856a308cc	[]	http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/	3-5 alleged militants killed in strike on truck in Ladha South Waziristan.	Ob18	0	0	Pakistan	2009-06-14	3-5	5	3	0	32.51569678	South Waziristan	69.88162994	[]	A US drone killed 5 people in South Waziristan on Sunday.	71	Baitullah Mehsud	Marda Algad	278547807873413120	0
71	55c79e721cbee48856a308cd	[]	http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/	12-14 killed, including 10 civilian rescuers, in double strike in Shah Alam, Wana, South Waziristan.	Ob19	0	4	Pakistan	2009-06-18	12-14	14	12	10	32.30512565	South Waziristan	69.57624435	[]	2 drone missiles killed 1 person. When rescuers rushed to the scene, 2 more struck, killing 8.	72	Maulvi Nazir; Malang Wazir	Wana	278547839947243520	2
72	55c79e721cbee48856a308ce	[]	http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/	Strike with unknown casualty figures in Raghzai area, near Wana, South Waziristan.	Ob19c	0	0	Pakistan	2009-06-18	Unknown	0	0	0	32.3273218	South Waziristan	69.56783295	[]	Another strike reported by local security sources. Impact largely unknown.	73	Malang Wazir	Raghzai	278547875120689152	0
73	55c79e721cbee48856a308cf	[]	http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/	Named TTP commander among six killed in a strike on Makeen, South Waziristan	Ob20	0	0	Pakistan	2009-06-23	6	6	6	7	32.62780989	South Waziristan	69.84283447	[]	A US drone fired 3 missiles, killing at least 2 people and injuring several others.	74	Niaz Wali	Makeen	278547907085484036	2
74	55c79e721cbee48856a308d0	[]	http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/	67-83 killed (including 18-45 civilians) in a strike on a funeral in Makeen, South Waziristan.	Ob21	10	18-45	Pakistan	2009-06-23	67-83	83	67	27	33.0020414	South Waziristan	70.06084442	[]	Up to 80 more people were killed when several US drones targeted a funeral.	75		Lattaka/Najmarai, Makeen	278547939478097920	4
75	55c79e721cbee48856a308d1	[]	http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/	An attack on a closed madrassa 'occasionally used by the TTP' killed either three, five or no people. Mantoi, South Waziristan.	Ob22	0	0-5	Pakistan	2009-07-03	0-5	5	0	0	32.5922382	South Waziristan	69.61521149	[]	A US drone killed up to 5 people in Mantoi.	76		Mantoi	278547980246736896	0
76	55c79e721cbee48856a308d2	[]	http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/	13-17 alleged militants killed and 27-35 injured in strike on compound in Kokat Khel, South Waziristan.	Ob23	0	0	Pakistan	2009-07-03	13-17	17	13	35	32.28742287	South Waziristan	69.99217987	[]	Another US drone attack killed at least 7 people in Kokat Khel.	77		Zamarai Nairai	278548012698066944	4
77	55c79e721cbee48856a308d3	[]	http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/	16-18 alleged militants killed in strike on compound in Jangara, Makeen, South Waziristan.	Ob24	0	0	Pakistan	2009-07-07	16-18	18	16	10	32.62780989	South Waziristan	69.84283447	[]	At least 16 people were killed in a US drone strike when 2 missiles hit the village of Jangara.	78		Makeen	278548047242338305	2
78	55c79e721cbee48856a308d4	[]	http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/	8-10 alleged TTP militants killed in strike on camp in Laddha, Karwan Manza South Waziristan.	Ob25	0	0	Pakistan	2009-07-08	8-10	10	8	12	32.52568415	South Waziristan	69.85038757	[]	In the first of Wednesday's attacks, missiles hit the thickly-forested Karwan Manza, killing 10 people.	79		Ladha	278548081908277248	3
79	55c79e721cbee48856a308d5	[]	http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/	35-40 alleged militants killed when convoy destroyed in  Laddha, Karwan Manza, South Waziristan.	Ob26	0	0	Pakistan	2009-07-08	35-40	40	35	1	32.52568415	South Waziristan	69.85038757	[]	Up to 40 people died when 5 US drone missiles hit a vehicle convoy in Ladha.	80		Ladha	278548119115935745	1
80	55c79e721cbee48856a308d6	[]	http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/	3-5 alleged militants killed in strike on 'communications centre' in Painda, South Waziristan.	Ob27	0	0	Pakistan	2009-07-10	3-5	5	3	3	32.31586172	South Waziristan	69.62104797	[]	2 US drone missiles killed at least 3 people in the Painda Khel region of South Waziristan.	81		Painda Khel	278548150954897409	1
81	55c79e721cbee48856a308d7	[]	http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/	Two media sources reported a possible drone strike that killed five - this may be part of Ob28.	Ob28	0	0	Pakistan	2009-07-10	5	5	0	0	32.31586172	South Waziristan	69.62104797	[]	Another possible drone strike killed 5 people in Tiyarza.	82		Tiyarza	278548184849080320	0
82	55c79e721cbee48856a308d8	[]	http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/	5-6 alleged TTP militants killed in strike on house in Gariwam, North Waziristan.	Ob28c	0	0	Pakistan	2009-07-17	5-6	6	5	6	32.70035541	North Waziristan	70.06084442	[]	A 'drone raid' on a house killed up to 6 people and wounded 4 more.	83		Gariwam	278548218424487937	2
83	55c79e721cbee48856a308d9	[]	http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/	Named TTP leader dies with at least one other, in strike on Zanghara, South Waziristan.	Ob29	0	0-4	Pakistan	2009-08-05	2-12	12	2	5	32.52568415	South Waziristan	69.85038757	[]	Baitullah Mehsud and as many as 10 others were killed by a US Predator drone in Zanghara.	84	Baitullah Mehsud	Ladha	278548260141015040	1
84	55c79e721cbee48856a308da	[]	http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/	14-25 killed in strike on 'Taliban suicide bomber training camp' in  Saam, near Ladha, South Waziristan.	Ob30	4	0-6	Pakistan	2009-08-11	14-25	25	14	7	32.52568415	South Waziristan	69.85038757	[]	A US missile struck a house near the town of Kani Gurram, killing at least 10 people.	85		Ladha	278554825728344064	2
85	55c79e721cbee48856a308db	[]	http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/	At least 9 civilians including 6 children among 17-21 killed in strike on houses and madrassa in Danda Darpakhel, North Waziristan.	Ob31	6	9-21	Pakistan	2009-08-21	17-21	21	17	2	33.020179	North Waziristan	70.07286072	[]	Up to 21 people were killed, including three women and six children.	86		Danda Darpakhel	278555788849598464	1
86	55c79e721cbee48856a308dc	[]	http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/	Named militant leader killed with at least seven others in strike on house in Tapar Ghai, Kanigram, South Waziristan.	Ob32	0	0	Pakistan	2009-08-27	8-10	10	8	9	32.54131432	South Waziristan	69.85279083	[]	A US missile strike from a drone aircraft Thursday killed at least eight people.	87		Taparghai	278556348508172288	2
87	55c79e721cbee48856a308dd	[]	http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/	Three civilians among 5-8 killed in a failed strike on senior al Qaeda leader Ilyas Kashmiri.	Ob33	0	3	Pakistan	2009-09-07	5-8	8	5	7	32.99628265	North Waziristan	70.30838013	[]	2 drones had been continuously flying over the town of Mir Ali since Monday morning. Up to 8 people were killed.	88		Machi Khel	278558499074613249	2
88	55c79e721cbee48856a308de	[]	http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/	10-15 killed including three civilians in strike on house in Dargmandi, Miranshah, North Waziristan.	Ob34	3	5	Pakistan	2009-09-08	10-15	15	10	4	33.04694673	North Waziristan	70.02033234	[]	12 people were killed in the 2nd drone attack in 24 hours, including 2 women and 3 children.	89		Darga Mandi	278559407036592128	1
89	55c79e721cbee48856a308df	[]	http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/	Five killed including including Islamic Jihad Union leader Najmiddin Kamolitdinovic Jalolov in a strike on a vehicle.	Ob35	0	0	Pakistan	2009-09-14	5	5	5	3	32.98677989	North Waziristan	70.26082993	[]	3 people were killed and 2 others injured when a US drone missile struck a car near Mir Ali.	90		Toorikhel	278561728026013699	1
90	55c79e721cbee48856a308e0	[]	http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/	Strike kills 10-12, possibly including civilians, in Mir Ali, North Waziristan.	Ob36	0	Unknown	Pakistan	2009-09-24	10-12	12	10	5	32.95826549	North Waziristan	70.24108887	[]	At least 12 people were killed and 5 injured in a suspected US drone attack in North Waziristan.	91		Mir Ali	278564739351724033	1
91	55c79e721cbee48856a308e1	[]	http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/	5-6 alleged militants killed in strike on house in Sararogha, South Waziristan.	Ob37	0	0	Pakistan	2009-09-29	5-6	6	5	6	32.48891359	South Waziristan	70.00282288	[]	Missiles fired from a US drone aircraft Tuesday killed 5 people in South Waziristan.	92		Sararogha	278565512131272705	2
92	55c79e721cbee48856a308e2	[]	http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/	At least four alleged Haqqani militants killed in strike on house in Danda Darpakhel, North Waziristan.	Ob38	0	0	Pakistan	2009-09-29	4-9	9	4	6	33.020179	North Waziristan	70.07286072	[]	In the 2nd attack of the day, US drones hit a house in North Waziristan, killing at least 4 people.	93		Danda Darpakhel	278567110895087616	2
93	55c79e721cbee48856a308e3	[]	http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/	8-9 alleged militants killed in strike on cars and house in Norak, Miransha, North Waziristan.	Ob39	0	0	Pakistan	2009-09-30	8-9	9	8	5	32.98879572	North Waziristan	70.32606125	[]	In the 4th attack since Monday evening, a missile-firing US drone killed 8 people.	94		Norak	278571393514352641	1
94	55c79e721cbee48856a308e4	[]	http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/	3-4 alleged militants killed in strike on house in Danda Darpakhel, North Waziristan.	Ob40	0	0	Pakistan	2009-10-15	3-4	4	3	7	33.020179	North Waziristan	70.07286072	[]	At least 4 people were killed by a suspected US drone missile in Dande Darpa Khel.	95		Danda Darpakhel	278573320486666240	2
95	55c79e721cbee48856a308e5	[]	http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/	Al Qaeda explosives expert Abu Musa al-Masri and 2 others killed in strike in Spalaga, North Waziristan.	Ob41	0	0	Pakistan	2009-10-21	3	3	3	8	32.86863007	North Waziristan	70.14118195	[]	Sameeda, who appeared to be around 6, was hurt in her right leg, while Fatima, around 4, had head injuries.	96		Spalaga	278581671287205888	2
96	55c79e721cbee48856a308e6	[]	http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/	20-27 alleged militants killed in strike on compound in Damadola, Bajaur Agency.	Ob42	0	0	Pakistan	2009-10-24	20-27	27	20	8	34.81549453	Bajaur Agency	71.4969635	[]	US drone strike killed 27 people in Bajaur.	97		Damadola	278582405017763840	2
97	55c79e721cbee48856a308e7	[]	http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/	4-6 alleged militants killed in strike on house in Norak, Mir Ali, North Waziristan.	Ob43	0	0	Pakistan	2009-11-05	4-6	6	4	8	32.98879572	North Waziristan	70.32606125	[]	A suspected drone strike killed at least 4 people in a predawn attack.	98		Norak	278583035513954304	2
98	55c79e721cbee48856a308e8	[]	http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/	3-6 alleged militants killed in strike on house in Shanakhora, Miranshah, North Waziristan.	Ob44	0	0	Pakistan	2009-11-18	3-6	6	3	5	33.01125461	North Waziristan	69.83167648	[]	2 missiles from a suspected US drone aircraft killed 4 people and wounded 6.	99		Shanakorah	278583969283440640	1
99	55c79e721cbee48856a308e9	[]	http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/	Three civilians, including one child, killed in a strike on a 'training compound' in Machi Khel, North Waziristan.	Ob45	1	3	Pakistan	2009-11-20	3-10	10	3	12	32.99628265	North Waziristan	70.30838013	[]	At least 8 people were killed when a US drone struck the district of Mir Ali.	100		Machi Khel	278585761773805568	3
100	55c79e721cbee48856a308ea	[]	http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/	Al Qaeda planner Said al-Somali among four killed in strike on car in Miran Shah, North Waziristan.	Ob46	0	0	Pakistan	2009-12-08	4	4	4	3	32.86863007	North Waziristan	70.14118195	[]	2 missiles fired from a US drone hit a car near Miranshah, killing at least 3 people.	101		Spalaga	278586746562826240	1
101	55c79e721cbee48856a308eb	[]	http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/	Six alleged militants killed in strike on 'hide-out' in Laddha, South Waziristan.	Ob47	0	0	Pakistan	2009-12-10	6	6	6	8	32.52568415	South Waziristan	69.85038757	[]	At least 6 people were killed and 8 others injured in a suspected US drone strike in Ladha.	102		Ladha	278587618076262400	2
102	55c79e721cbee48856a308ec	[]	http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/	2 alleged militants killed in car in Gadda Maramay, Datta Khel, North Waziristan.	Ob48	0	0	Pakistan	2009-12-17	2	2	2	0	33.151242	North Waziristan	70.434707	[]	2 people were killed Thursday morning when 2 drone missiles hit a car parked outside a house.	103		Datta Khel	278589600463732736	0
103	55c79e721cbee48856a308ed	[]	http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/	2 named al Qaeda commanders among 13-15 alleged militants killed in Amboor Shagal, North Waziristan.	Ob49	0	6	Pakistan	2009-12-17	12-16	16	12	0	33.00146554	North Waziristan	69.52835083	[]	An attack with 5 drones destroyed 2 houses and 2 cars, killing up to 16 people.	104		Ambar Shaga	278591168579784704	0
104	55c79e721cbee48856a308ee	[]	http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/	5-8 killed at funeral prayers for victims of Ob49, Wazgai, Datta Khel, North Waziristan.	Ob50	0	5	Pakistan	2009-12-18	5-8	8	5	5	32.98217213	North Waziristan	69.73880768	[]	A US drone fired 4 missiles in the Shagga village of North Waziristan Friday, killing 8 people.	105		Babrak Ziarat	278592414669742080	1
105	55c79e721cbee48856a308ef	[]	http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/	14 Taliban killed and 12 injured in strike on house in Saigdai, North Waziristan.	Ob51	0	6	Pakistan	2009-12-26	14-20	20	14	12	33.09499311	North Waziristan	70.05912781	[]	14-20 people were killed and 12 others injured in strike on house in Saigdai, North Waziristan.	106		Saidgai		3
